time,temperature,vibration,sound,anomaly
98,30.114174741553967,-0.9436005510573742,43.79888101190563,0.0
99,29.98946124828909,-0.17544582709932105,44.46690851671205,0.0
100,29.40419455329204,-0.3895405685759318,45.12367071137477,0.0
101,29.908556851729013,0.14442662065759343,45.63255031351288,0.0
102,29.954821226149836,0.894625535264706,45.45481141304104,0.0
103,29.72386488233213,0.9693905486587319,46.05407319354935,0.0
104,30.05141999210354,0.8370250027850259,44.49213213786673,0.0
105,30.341401636789524,0.8926078331121137,46.56413364953486,0.0
106,31.08855852204052,0.9684740527492919,45.11609492919262,0.0
107,30.223257041767074,0.9069388195973248,46.92785443910079,0.0
108,30.26684860058675,0.833315809874088,46.65406060611852,0.0
109,30.11229631039771,0.21497404710940676,44.85270048995152,0.0
110,29.170371021196544,-0.32940568692822264,46.99500901109831,0.0
111,30.130669155781426,-0.2821380502639848,47.255964404062986,0.0
112,30.184661606046898,-0.681962119578874,47.49527076156497,0.0
113,31.392233483943684,-1.070921249784429,45.876828921978216,0.0
114,30.071482689771415,-0.8921900988001994,46.61495745304664,0.0
115,30.320549339774818,-1.0431676170969557,46.9805096820465,0.0
116,30.144793553986823,-0.892124187233306,46.939191735932354,0.0
117,29.57735862483583,-0.990666305683264,46.58582708393076,0.0
118,30.735521748384652,-0.49302107800194905,45.80672707407467,0.0
119,30.539542019832805,-0.5754215330280624,46.808220964274,0.0
120,30.564874582561323,-0.16767455613135734,46.6703490173142,0.0
121,29.72006747174154,0.25908638798527395,45.59516458575864,0.0
122,30.87846583518267,0.9349626712273417,44.92178419362294,0.0
123,29.483564067016125,0.9659799877670979,44.790705918436124,0.0
124,30.486419554603078,1.1678932186892996,46.28404862723399,0.0
125,31.27964926349309,1.2827996967862492,45.7586955782876,0.0
126,29.702864172532994,1.6734494104769984,44.80144772453652,0.0
127,29.910691621896305,0.8180029052261741,44.469630895254525,0.0
128,30.249128290949308,0.8733259585995431,43.03764532733174,0.0
129,29.947260079020825,0.5126436264711212,44.21314734899231,0.0
130,29.42585012989014,0.20044286974614445,43.16913910517188,0.0
131,30.2497692760785,0.04962848696818888,44.11177159550566,0.0
132,29.684548806406497,-0.6681077258354577,44.803048331207194,0.0
133,30.458185979941664,-0.9043760462374087,42.96228072814347,0.0
134,29.77426789630962,-0.8805074109134755,43.85341683766731,0.0
135,31.019021898433003,-1.0282290151995306,44.39657185271975,0.0
136,29.859530504998116,-0.8779249154622735,43.7310997308245,0.0
137,30.113173455147148,-0.4827263947143475,43.124996065827375,0.0
138,30.683850711158435,-0.669396176339007,43.55332429305945,0.0
139,29.673973640345963,-0.3537716271811086,44.34091157282703,0.0
140,30.431962089879523,0.056508625220805,43.848416787021705,0.0
141,30.968137118920893,0.2839664575258491,43.7019024003205,0.0
142,29.52921297562948,0.22897500527178957,44.73039536846233,0.0
143,30.432332789456442,0.7180946378732155,44.33147394791083,0.0
144,30.489287380575384,1.117200361432888,43.096864988017714,0.0
145,30.75405572780953,1.316638208570704,44.710838826299415,0.0
146,29.755291035078415,0.7510860808910985,45.12987632698371,0.0
147,29.701884833094184,0.6054831424560453,43.54292794508479,0.0
148,30.61350366690788,0.6199385896558273,42.890293303019085,0.0
149,30.509413551475358,-0.07861777562886704,44.06090674354612,0.0
150,30.494920042442093,-0.0600593171435892,45.004804420214604,0.0
151,30.53715447655001,-0.6287393319249185,46.07828874946572,0.0
152,30.03319366549749,-0.2849317870666323,44.74739681917282,0.0
153,30.4955274364733,-0.9329031076664696,46.08622339508627,0.0
154,30.53374042220738,-0.5892488419157411,43.50244811466195,0.0
155,30.042757661079538,-0.7438090552897882,46.126383276782406,0.0
156,31.32160367102118,-1.0493766927448773,45.79425814505397,0.0
157,30.635966994872025,-0.990698814860936,47.932779210124885,0.0
158,29.810447146431695,-0.5926746231193916,44.85428219548671,0.0
159,30.72928024263211,-0.29744563156355186,46.44314145544476,0.0
160,29.90382664245421,0.0994628843040525,44.99870817968393,0.0
161,30.78215120862805,0.18313011782027702,46.12193003361717,0.0
162,30.966491001013374,0.7659028692988499,45.22263204706504,0.0
163,29.97461219228825,0.890173275667747,48.42194309559354,0.0
164,30.87022574605989,0.9114850212395262,46.27451519050688,0.0
165,30.608530689260967,0.8885199140749388,46.35054531527035,0.0
166,30.818924044125552,0.9458583125010801,46.41838997709177,0.0
167,31.34809694342242,0.6754768344285251,45.45019072528022,0.0
168,30.28254987444908,0.630121777759296,47.09190721056262,0.0
169,30.026958012050187,0.35616995026471665,46.62917163181947,0.0
170,29.95714846034386,0.08172259172659012,46.70417197367011,0.0
171,29.99082303505015,0.07267712306600038,44.83359791204325,0.0
172,30.36480318239346,-0.5852033888122836,46.54765142348256,0.0
173,30.57674199905819,-0.5787642186200774,46.27690746119825,0.0
174,30.540500154420094,-0.8769080859489942,45.08677827520685,0.0
175,30.82149549595533,-1.0185680860922273,45.803259183297236,0.0
176,30.4146537621957,-0.9460578070340513,45.116629138043024,0.0
177,31.133406730840893,-0.7925543377561104,43.43644935889728,0.0
178,30.277770985716593,-0.5032118302797141,44.3874280908447,0.0
179,31.77047296984045,-0.4725034701096172,43.977294490551095,0.0
180,30.720531974334122,-0.2655284165986718,44.269276532270574,0.0
181,29.99112687091977,0.46951760289538524,44.87900376077036,0.0
182,29.896680297923282,0.7992353281994882,42.62663299558418,0.0
183,30.669907937027403,0.9889785068166679,43.47114882295812,0.0
184,30.32234855025926,1.013666908590885,43.08013744068521,0.0
185,30.78945735166697,1.1844363464148426,43.043276444081265,0.0
186,30.668210855335023,1.1242607301082321,42.959637110669064,0.0
187,30.391548045298762,0.9960353664913808,43.64597369271826,0.0
188,29.9960539050701,0.4433672408449122,44.00397072809004,0.0
189,29.66413236227936,0.11723782986848062,43.888062675791964,0.0
190,30.198557617137027,-0.05035083071634061,43.80403884750692,0.0
191,30.848794585988106,-0.2856747785182011,44.22061212485731,0.0
192,30.542299763183372,-0.606718899495275,45.726120753226255,0.0
193,29.817867427286558,-1.1541076973140116,44.043685357272956,0.0
194,30.532787461967864,-0.5756785940596716,44.88320826278295,0.0
195,30.657775194145657,-1.0202858969209,44.993238771786984,0.0
196,30.029948694000204,-0.8809401505596095,45.80633126653238,0.0
197,30.57122967871918,-0.5203337710730529,45.01554853838089,0.0
198,30.522079452345896,-1.0175846875721393,44.06909728034731,0.0
199,29.923778204297935,-0.37200309811464405,45.17396369839899,0.0
200,30.686558448766668,-0.03589050099745868,45.325509855889564,0.0
201,30.76936718702231,0.2792499700524559,45.95263089167959,0.0
202,31.034613141189674,0.5911054380700902,44.78837000690897,0.0
203,31.04770936719803,1.1417056223000288,46.69502869290305,0.0
204,29.824434266277432,1.12720208149179,45.851181600618254,0.0
205,30.060708993829675,1.2360313564832133,46.68645418985645,0.0
206,30.7880327152396,1.0047835869843935,46.4074682343331,0.0
207,30.817422546610796,0.579148299376788,46.40386022951251,0.0
208,30.81258988894363,0.22045905442139474,46.5994166441144,0.0
209,32.47635346446106,0.05043299355536204,47.036726819284226,0.0
210,30.828256640890064,0.11751541794189857,48.130195441025954,0.0
211,31.114493559387675,-0.25662090397594817,44.99765541180829,0.0
212,31.021736509019686,-0.5844708563490617,47.065083828145504,0.0
213,30.866669750129645,-0.838437550827621,46.66509880412905,0.0
214,30.388824708786274,-0.5036203349853127,46.46702122099322,0.0
215,30.9344786691828,-1.118081906408063,44.675458631302405,0.0
216,30.150093586360278,-0.7229913863461307,46.94891043988048,0.0
217,30.429105992467765,-0.7642313480031953,46.29972455625064,0.0
218,30.294708722010256,-0.5578950554647112,45.614461387577464,0.0
219,30.57728269162597,-0.032120360265033836,46.1855120102267,0.0
220,31.6920541892507,0.33345105772106903,45.77028063713517,0.0
221,29.60696944003627,0.30292751026440107,44.45417719933733,0.0
222,30.87792158796633,0.787984094696712,45.743809500020966,0.0
223,29.738247089063297,0.9238162717365803,45.963156669302165,0.0
224,30.302611712759784,0.9930594731880368,44.87015970599457,0.0
225,31.095561626729232,1.083568254180515,45.33752206309543,0.0
226,30.583714048500223,0.8559695611166841,45.02603415267317,0.0
227,30.016486399783545,0.7907688734583689,45.59227422055825,0.0
228,30.20997424251914,0.5167834157717539,44.50023491432752,0.0
229,30.907668854295,0.5341663336262722,45.052864948072205,0.0
230,30.22656423924121,0.030309287911750464,44.01568844996607,0.0
231,30.70006094066931,-0.5194934701222861,45.694235897830104,0.0
232,30.618808377923084,-0.6828682053308527,43.64357033170711,0.0
233,30.288353623733272,-1.395939163910146,43.344301090802844,0.0
234,31.69315141946895,-0.9959191617103255,43.72447335062959,0.0
235,30.949101936727907,-0.9365425018667901,43.15878555649016,0.0
236,29.617989293496635,-0.9229715687034629,42.693580328887165,0.0
237,30.7054370661014,-0.36164414232533637,44.239067735993906,0.0
238,30.27739025651218,-0.42254734633019553,41.20361102974766,0.0
239,31.036135545020404,-0.1526428482326631,43.10339376568083,0.0
240,30.208241854519283,-0.2797533621669319,42.646705428157254,0.0
241,30.549736237142188,0.2852094751266471,43.90385761618144,0.0
242,30.846642153152228,0.5366823935601349,42.12090468415922,0.0
243,31.02987050928273,0.6982993370528814,44.422006559110855,0.0
244,29.991553121877626,0.8362206482735883,44.63347207781229,0.0
245,30.410103790487813,0.6803462908933327,42.93814033041821,0.0
246,30.343087324441473,0.7381978713632804,44.55678763912693,0.0
247,30.256147973536248,1.0262981928925605,44.988048151923,0.0
248,31.464333800050472,0.601123649875824,45.504969476731624,0.0
249,30.776758637747644,0.24789006717351492,43.75731734972068,0.0
250,29.935485739036533,0.03710327631026885,43.82688091571984,0.0
251,31.041696624033698,-0.03428572853345703,46.51387861798632,0.0
252,31.65281256653247,-0.5441962545120774,44.843763747307285,0.0
253,31.10423128849116,-0.6592424365456174,45.25536268394952,0.0
254,29.8248409487663,-1.0796722984241414,46.35122168920087,0.0
255,30.333943270230346,-1.0850139288166496,45.06245324382122,0.0
256,31.210075929265727,-0.841737068347937,45.929713341227576,0.0
257,30.237192623622757,-0.3893807814210962,46.99248171222543,0.0
258,30.819748423485926,-0.25966253850693605,45.25611334002669,0.0
259,30.996116732496066,-0.14839143932743795,46.08941693865146,0.0
260,30.13551479756415,0.0720827587027853,45.65059389846337,0.0
261,30.565398230108087,0.6299630471281707,45.97647908586303,0.0
262,28.979440169594486,0.7881356848272966,47.56980326052436,0.0
263,30.067541344496547,0.3873316229335513,47.73223209891347,0.0
264,30.4490147873689,0.776130119337204,46.787277497472694,0.0
265,29.94488317350406,1.1018830179688832,46.9551173808366,0.0
266,31.40019337740075,0.630660548271946,46.87211713494726,0.0
267,29.879563099484017,0.6683259511164397,45.84510338046028,0.0
268,30.381423415680377,0.48771139536666047,46.465957662927806,0.0
269,30.66836586137438,0.2976829276720557,45.11027129041936,0.0
270,31.331150818273365,-0.016383206897174,45.2381307907512,0.0
271,29.89196981430859,-0.3261609018286458,45.77522980796294,0.0
272,31.20291687578702,-0.380056748902499,44.83141103393485,0.0
273,30.61941265983102,-0.8211025416008081,44.47773084180465,0.0
274,30.11489843788824,-0.9890519900269578,44.735273246428214,0.0
275,30.838003605860926,-1.2309440470828454,46.033738101391094,0.0
276,30.711039978915203,-0.7066852496722945,46.176217551445596,0.0
277,30.32527748323869,-0.9013393128008327,44.72684870078015,0.0
278,30.65406917642485,-0.7647576911067653,45.03487319096674,0.0
279,30.428088850997305,-0.22594974951552105,43.947921580788545,0.0
280,30.68075375993611,-0.1125892350145192,42.58820173937194,0.0
281,30.950393235194984,0.24339202600297868,43.377058095359594,0.0
282,31.42002288571244,0.6802801826842408,43.71996359628081,0.0
283,29.999989277339058,0.7825998749695341,43.962921753398035,0.0
284,31.686177186953145,1.45211049128028,43.67817483714142,0.0
285,29.64953781660905,1.0246506346102218,43.46694776376548,0.0
286,30.55563835393424,1.1151303403614063,43.18838123917379,0.0
287,30.929964638996083,0.46173939202712094,43.901233564579684,0.0
288,30.76646283051432,0.4544488052388914,42.52822662264676,0.0
289,30.327254296708897,0.13265506671544547,44.29128172694368,0.0
290,30.536095637928483,-0.14984459203910144,43.22742857240843,0.0
291,30.38032395339643,-0.18784451146237846,45.410632675891634,0.0
292,30.32257834641379,-0.34482009375981515,43.58881211487074,0.0
293,31.030121335039055,-0.706926836142331,43.55958172905474,0.0
294,30.774812280166536,-0.9653245335716105,43.616213112130254,0.0
295,30.249514324946844,-1.0954771832270496,43.83424150772989,0.0
296,31.024107354133466,-0.7022750827744842,44.841336385437316,0.0
297,30.73812608266113,-0.366970639099411,44.49737800319431,0.0
298,31.005477676980885,-0.5303647878234539,45.50785847255876,0.0
299,30.926535431157195,-0.08850017952155367,45.2814699293178,0.0
300,30.186426278151302,0.09885882668155242,45.11574823775457,0.0
301,30.328953338185897,0.4916267473249338,45.58088963379602,0.0
302,30.995087537846114,0.38856404372734066,46.43117678244896,0.0
303,30.94882648437085,0.7492180086773436,46.191028410460284,0.0
304,30.62209023785683,1.0654586112720503,46.05300072680836,0.0
305,30.70038905843464,1.279343262172446,46.33040714251374,0.0
306,31.27929320477193,0.8237218233431618,45.21354924449821,0.0
307,30.35139909352419,0.4396941297553423,48.32513768593292,0.0
308,30.91745146402911,0.5245129216930389,46.79813412882439,0.0
309,30.54837070373378,0.5482365432347517,46.97115255071346,0.0
310,30.562634261214185,-0.2754841456520034,46.52751578170371,0.0
311,31.21464498547029,-0.5046496609059195,44.75463032883149,0.0
312,31.066972921566286,-0.519348585667793,46.39652407267453,0.0
313,31.056373320257684,-0.7961875444757661,46.66586890284588,0.0
314,31.310099789297364,-0.7948911428404685,45.92697685001621,0.0
315,30.675243009204685,-1.2072971344114551,45.8766868609684,0.0
316,30.988816717391423,-0.9812841887801024,46.19014314769797,0.0
317,30.492566951680192,-0.5355398478989488,46.98703516107762,0.0
318,30.817442057120065,-0.7906927148446671,47.267388612721845,0.0
319,30.595250154493108,0.022729801222490794,46.272684031850964,0.0
320,30.71355527920425,-0.17647193783616355,45.53880927574269,0.0
321,30.97819527505842,0.5187166623184613,45.55219293643992,0.0
322,30.27122309508472,0.5526602375901385,45.75021409285592,0.0
323,31.732352390742466,0.6203670934270996,45.668454181961145,0.0
324,30.175139672451042,0.8901063795048139,45.65125621720627,0.0
325,30.087839784831274,1.1504726558808263,44.7729725476019,0.0
326,31.263835000807873,0.9888416301264248,45.35290079409208,0.0
327,31.076937991558378,1.0708322055790014,45.101518943805544,0.0
328,30.99540910171067,0.9132031031163712,44.24654848165245,0.0
329,30.995192905218246,0.10991489142860086,43.0142887614047,0.0
330,30.68166584035955,-0.2126959836254669,43.52604631240553,0.0
331,30.226789332091307,-0.5341924455322729,45.334605512709416,0.0
332,30.697274235734554,-0.7353500801745295,42.58619603538014,0.0
333,30.313494975103417,-0.5576589240390983,44.87907140384123,0.0
334,31.153046171678305,-0.8060868651679188,42.35858648425629,0.0
335,30.57480769785766,-1.0798382368627408,43.04239687705092,0.0
336,30.242450584231054,-0.9230371978942596,43.31751344448718,0.0
337,30.506097757559356,-0.4958977576645913,45.025576780751585,0.0
338,30.876901299647276,-0.1734959675947573,43.62192601702341,0.0
339,30.381012094284443,-0.22626525354910007,43.44798961770947,0.0
340,30.246316116783802,-0.5023709738960739,42.91359418771587,0.0
341,30.791870836639877,0.4001798595057171,44.15544451724205,0.0
342,30.79382598942545,0.8064034189749537,43.418338978412855,0.0
343,30.42116710873923,0.8859711968311174,43.75711023973634,0.0
344,30.439982536004162,1.1282598378047741,43.78219675040679,0.0
345,30.795155786043765,1.1037392383650666,44.79119035164896,0.0
346,29.958379114456207,0.736811689839755,44.98485230195482,0.0
347,29.99005006251554,0.6664256976430174,43.83947155186381,0.0
348,30.33101697550166,0.557202632092027,44.22610222780367,0.0
349,30.57578220244775,0.5539011056833623,44.326700716360456,0.0
350,30.8398409772964,-0.1212993747646368,45.24231394690171,0.0
351,31.422926419663955,-0.18608680550357548,46.00860471902655,0.0
352,31.116188714721932,-0.49517495288404456,45.62598243349193,0.0
353,30.628844782722854,-0.45591473181820624,43.90725710205562,0.0
354,30.694523899984407,-0.9247860711338857,46.434252262527586,0.0
355,30.213000103412256,-1.3145987265090189,44.91154405556772,0.0
356,30.703442706272586,-0.7859425684620407,45.561847911091135,0.0
357,30.57707449042233,-0.3442251900716718,46.42605724213347,0.0
358,30.886175671830493,-0.4077453049868978,46.312073037461175,0.0
359,30.317738034980678,-0.42797861138566695,47.171140843308436,0.0
360,30.9990318195251,-0.1765174633548943,46.057597806046296,0.0
361,31.501133765156133,0.15707608940443368,45.8160984349739,0.0
362,30.658534606008548,1.0224305644162774,46.349674720715996,0.0
363,30.924774816770082,0.779435297414783,47.38630693458903,0.0
364,31.046872576187656,0.849687953595965,47.07064952115802,0.0
365,30.49650844297279,0.9982364069576946,46.586074388130086,0.0
366,30.800969454570136,0.9156597493070017,47.501965057300275,0.0
367,30.705990973388804,1.1523860209320338,47.271893746295895,0.0
368,30.76689195094778,0.41810053442388917,46.886187994081915,0.0
369,30.334322515021636,0.5786111220969131,45.184830044383794,0.0
370,30.73066464305976,0.05710033047627622,46.60631484184317,0.0
371,30.9618450943236,-0.036342501949236786,45.654551483206546,0.0
372,31.44394894782156,-0.2391860147608569,45.33245773081418,0.0
373,31.185941394100308,-0.7626962713807814,44.91507724236014,0.0
374,31.767620044366062,-0.9880634750929279,45.12864388860515,0.0
375,30.300724904980015,-0.9623844963421717,44.57253620773385,0.0
376,31.11790385417128,-0.9464619435339926,45.01844971110097,0.0
377,30.753682530162198,-1.1211079800640908,44.546517556818934,0.0
378,31.775677873441,-0.25453389616902644,44.69250980918834,0.0
379,30.27199799313076,-0.2383305637370417,44.78457500072288,0.0
380,30.248679719551323,-0.21291170888188016,43.94195436872885,0.0
381,30.37808852394214,-0.08323070033191393,43.44711566666596,0.0
382,29.603606012303555,0.140776180598088,42.294640355660334,0.0
383,30.400565273814355,0.9809016386433905,44.40339675579381,0.0
384,30.288019078964844,0.8455780845620718,43.76072287761037,0.0
385,30.735054687122357,0.9254914251558244,43.481888797558526,0.0
386,30.831340547871807,1.0649798811995634,44.51297976591875,0.0
387,31.60545860279935,0.7231819997928722,42.52426686256418,0.0
388,31.13949739156461,0.7135472299974914,43.597323000369705,0.0
389,30.397152847345332,0.34849074228560617,42.81658501663641,0.0
390,30.236242054641927,0.003263961433381809,44.1584895430879,0.0
391,30.933188055188637,-0.6034213816261621,41.92228347967491,0.0
392,30.027318695172863,-0.7318444638436047,44.43638182114558,0.0
393,31.605007310910526,-0.6685543356609027,44.51422504235935,0.0
394,31.275562652217275,-1.068492360896637,43.29167494971262,0.0
395,30.465344306357125,-0.7374396623612075,44.23585316826252,0.0
396,29.858914158908327,-0.45747996680572456,43.62903967090391,0.0
397,31.4002397896326,-0.6521792136967102,44.866572500992575,0.0
398,30.668215194667674,-0.26352185056065236,45.360239525799244,0.0
399,31.3416523666444,-0.14002270458420646,44.08256294337807,0.0
400,29.922931386115625,-0.082823361431881,44.03468820380623,0.0
401,30.444481073691144,0.3775810443700344,46.15075072200747,0.0
402,30.745191233994834,1.0183633183391083,47.00971293443791,0.0
403,30.749105347399695,0.7285292559529222,46.02041350461909,0.0
404,30.51824041250996,0.7706456861694551,46.25974759089602,0.0
405,31.04170781676268,0.7977176854947321,45.689715125464986,0.0
406,30.187589536548867,0.9300305897764786,46.23828291434128,0.0
407,30.65130097661809,0.6307207204720863,46.50354132383259,0.0
408,30.78430238009962,0.945020050628671,46.18772627816337,0.0
409,30.982781447062766,0.37470070729988647,47.50436621433068,0.0
410,31.08500886425961,0.21718554699515036,46.63650143439943,0.0
411,30.162074073545732,-0.34717104859795406,46.78264795589047,0.0
412,29.943131307494458,-0.7973870132712333,46.42278268808789,0.0
413,31.347360504462106,-1.0530913647590343,46.50218192840283,0.0
414,30.8648159934424,-1.1171230672402546,47.49499448547844,0.0
415,30.33430809995138,-0.9132846275487263,46.5949404202031,0.0
416,31.480441899715824,-0.8309067475506526,46.54119616788132,0.0
417,30.762461111889102,-0.6725530208146864,46.45972782741282,0.0
418,31.31001381458551,-0.8668467445381265,45.9201788881645,0.0
419,30.758304253413787,-0.28988982901286786,44.958095653995166,0.0
420,31.74870992857821,-0.18754517295103296,47.19273877581033,0.0
421,31.594880678582708,0.4064522393640644,46.62869187508925,0.0
422,30.594882273293884,0.7008735328986527,46.603240359374986,0.0
423,31.213353346572525,0.5931959591887249,44.57086045816245,0.0
424,31.052199079230054,1.1633646586219222,46.40004271672303,0.0
425,31.406949584821216,1.4847913495166578,46.62457691325325,0.0
426,30.253681789414184,1.1374523677529382,45.706144192894314,0.0
427,31.06938348262473,0.793621736989829,45.99673775084428,0.0
428,31.263302861702662,0.5428942353061088,45.14134642854752,0.0
429,29.859649131284126,0.2863079729395787,43.65739473084087,0.0
430,30.148494910732285,-0.13312193594235863,44.581502118146155,0.0
431,29.71276934065651,-0.2413602671372318,43.208436439008715,0.0
432,30.57320213910185,-0.8034966592585043,43.40227415883102,0.0
433,31.052695368897563,-1.1780717034946007,44.01318699921814,0.0
434,31.450884987305766,-0.8973948876808929,43.81759807475971,0.0
435,30.742902150015833,-0.9850824348836467,43.97588840650968,0.0
436,31.537449925568534,-1.0514620890260145,42.134383220597115,0.0
437,30.03551661039372,-1.0515428509967937,43.42160995365226,0.0
438,29.876386809579383,-0.5156208410582699,43.9848055230442,0.0
439,30.695298484959835,-0.49413753520741577,44.16401146259925,0.0
440,30.913324791378116,-0.015530456791394393,44.26120885016896,0.0
441,30.706969360507415,0.6743747121111252,43.88085607087895,0.0
442,29.708230540064907,0.7338135242245061,43.47749974581592,0.0
443,30.702865405389485,0.5517755469277835,44.295162099064676,0.0
444,30.093062828091796,0.7119457177615331,43.78098739588133,0.0
